wallet,wallet_label,token,token_symbol,balance,decimals,balance_formatted
0x42415E7D47Fb8080eb42f870BC2e04Ab0852a264,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xd69fC45a8800f58cF992B4c15C15E3fEDb103265,locked multisig,0x4200000000000000000000000000000000000042,OP,12000000000000000000000,18,12000.0
0xd69fC45a8800f58cF992B4c15C15E3fEDb103265,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x18A9A4484aCC3862d783F04Eac23194af07294C7,locked multisig,0x4200000000000000000000000000000000000042,OP,4000000000000000000000,18,4000.0
0x18A9A4484aCC3862d783F04Eac23194af07294C7,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3B2a63139630C188F95bCACa55DdCBec3C0adA2C,locked multisig,0x4200000000000000000000000000000000000042,OP,22625000000000000000000,18,22625.0
0x3B2a63139630C188F95bCACa55DdCBec3C0adA2C,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x86649C7Df0F3596AA52EbcC7f06f2A9C5091A8B9,locked multisig,0x4200000000000000000000000000000000000042,OP,1474000000000000000000,18,1474.0
0x86649C7Df0F3596AA52EbcC7f06f2A9C5091A8B9,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xD78689d8b5ce69643384cC4acA11467B32E70A62,locked multisig,0x4200000000000000000000000000000000000042,OP,48000000000000000000000,18,48000.0
0xD78689d8b5ce69643384cC4acA11467B32E70A62,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xbb0F34E743F49447281A45fdDb67F99729A83410,locked multisig,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0xbb0F34E743F49447281A45fdDb67F99729A83410,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0c57c8f2ebcaf631f4ea41Db67E40E1Fcc625BdF,locked multisig,0x4200000000000000000000000000000000000042,OP,48000000000000000000000,18,48000.0
0x0c57c8f2ebcaf631f4ea41Db67E40E1Fcc625BdF,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x7A9249f5995E900d7342B4544b274F01b4475ac4,locked multisig,0x4200000000000000000000000000000000000042,OP,4800000000000000000000,18,4800.0
0x7A9249f5995E900d7342B4544b274F01b4475ac4,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xDE4eC58063C60d5d4681C4bEC32949d8aF56E55A,locked multisig,0x4200000000000000000000000000000000000042,OP,13500000000000000000000,18,13500.0
0xDE4eC58063C60d5d4681C4bEC32949d8aF56E55A,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xad71F550ee2897f9a9Bdb9D03BF80D818594Ff0B,locked multisig,0x4200000000000000000000000000000000000042,OP,48000000000000000000000,18,48000.0
0xad71F550ee2897f9a9Bdb9D03BF80D818594Ff0B,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xF2517AF4B2D4fF9dbB90d88877e596727B4939D3,locked multisig,0x4200000000000000000000000000000000000042,OP,150000000000000000000,18,150.0
0xF2517AF4B2D4fF9dbB90d88877e596727B4939D3,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3c30c6F66AA6D5162f4553995AD173F353242a30,locked multisig,0x4200000000000000000000000000000000000042,OP,1000000000000000000000000,18,1000000.0
0x3c30c6F66AA6D5162f4553995AD173F353242a30,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x4647822Ce366497Cd24655f9213Ecaa0C8c173c9,locked multisig,0x4200000000000000000000000000000000000042,OP,250000000000000000000000,18,250000.0
0x4647822Ce366497Cd24655f9213Ecaa0C8c173c9,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x93fa97E109213E69FC821F751883C4C80D67942D,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x93fa97E109213E69FC821F751883C4C80D67942D,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x5AB0ffbBD94D804aEDCd5FaeF3fC59383ec9Af22,locked multisig,0x4200000000000000000000000000000000000042,OP,30000000000000000000000,18,30000.0
0x5AB0ffbBD94D804aEDCd5FaeF3fC59383ec9Af22,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xB800ACECf8E4C701B1d176C17176316b72dE4635,locked multisig,0x4200000000000000000000000000000000000042,OP,30000000000000000000000,18,30000.0
0xB800ACECf8E4C701B1d176C17176316b72dE4635,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x623B5Cd148c46ee11597E5a9dDE2c48c1AE85774,locked multisig,0x4200000000000000000000000000000000000042,OP,10250000000000000000000,18,10250.0
0x623B5Cd148c46ee11597E5a9dDE2c48c1AE85774,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC0f67ccf22B06f4693A30B622A2CD18922369e62,locked multisig,0x4200000000000000000000000000000000000042,OP,2500000000000000000000,18,2500.0
0xC0f67ccf22B06f4693A30B622A2CD18922369e62,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xd67B5623C0596602543b9142f95967A9A44D2EE2,locked multisig,0x4200000000000000000000000000000000000042,OP,85185000000000000000000,18,85185.0
0xd67B5623C0596602543b9142f95967A9A44D2EE2,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xEde182C4344B6aB8313f3Ab6dF73CE5314070D64,locked multisig,0x4200000000000000000000000000000000000042,OP,165384000000000000000000,18,165384.0
0xEde182C4344B6aB8313f3Ab6dF73CE5314070D64,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x78f33442D2D8B2E7eBf826A4085acE9079547BD9,locked multisig,0x4200000000000000000000000000000000000042,OP,42308000000000000000000,18,42308.0
0x78f33442D2D8B2E7eBf826A4085acE9079547BD9,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2156aAc13cC54485Db4C942ee20bbf4667e5350E,locked multisig,0x4200000000000000000000000000000000000042,OP,122222000000000000000000,18,122222.0
0x2156aAc13cC54485Db4C942ee20bbf4667e5350E,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xE9d2FA4cB5A3EbE9f17db7d144f1d921409abB68,locked multisig,0x4200000000000000000000000000000000000042,OP,165384000000000000000000,18,165384.0
0xE9d2FA4cB5A3EbE9f17db7d144f1d921409abB68,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x22430053176303617931019Cfe26F46f068112F5,locked multisig,0x4200000000000000000000000000000000000042,OP,15000000000000000000000,18,15000.0
0x22430053176303617931019Cfe26F46f068112F5,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xA5EBf1FFc25F94dD7c22eb0012864A955ABaa279,locked multisig,0x4200000000000000000000000000000000000042,OP,73767000000000000000000,18,73767.0
0xA5EBf1FFc25F94dD7c22eb0012864A955ABaa279,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x4118b987C45957f07803F06820974Cf4e97F8888,locked multisig,0x4200000000000000000000000000000000000042,OP,5250000000000000000000,18,5250.0
0x4118b987C45957f07803F06820974Cf4e97F8888,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x6A3BCB99983a00918eCEc9649072C56b7B39b11D,locked multisig,0x4200000000000000000000000000000000000042,OP,5000000000000000000000,18,5000.0
0x6A3BCB99983a00918eCEc9649072C56b7B39b11D,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xb9251f60855Cc857D5d5335AAf589Ff2514149D5,locked multisig,0x4200000000000000000000000000000000000042,OP,250000000000000000000000,18,250000.0
0xb9251f60855Cc857D5d5335AAf589Ff2514149D5,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x00e9F8893E3cB56e864e665C242D721cAC9514b3,locked multisig,0x4200000000000000000000000000000000000042,OP,1000000000000000000000000,18,1000000.0
0x00e9F8893E3cB56e864e665C242D721cAC9514b3,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x5Ada590b33411A7B8874C5241038E88c6c993eAd,locked multisig,0x4200000000000000000000000000000000000042,OP,37868188999999999999689,18,37868.189
0x5Ada590b33411A7B8874C5241038E88c6c993eAd,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x94eAB9737529300d5668Bf0395B96192CCa324F3,locked multisig,0x4200000000000000000000000000000000000042,OP,1000000000000000000000000,18,1000000.0
0x94eAB9737529300d5668Bf0395B96192CCa324F3,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xF31eF39Bdc73ed078F5E65DfC5CeB8C9Aace5d8d,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0xF31eF39Bdc73ed078F5E65DfC5CeB8C9Aace5d8d,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x73802c02Ec1e8bD23d38F6d1dFA73B16ff1857dA,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0x73802c02Ec1e8bD23d38F6d1dFA73B16ff1857dA,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1278AD4295f5458Ba5f1ea71ae5bef40C0B5073E,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0x1278AD4295f5458Ba5f1ea71ae5bef40C0B5073E,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x38476db9CEdeA1c0EFA795C1535F5b954906ab49,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0x38476db9CEdeA1c0EFA795C1535F5b954906ab49,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2DC9f9300e2BA8b13fd0798294339AE54D97E374,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0x2DC9f9300e2BA8b13fd0798294339AE54D97E374,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x328881CF9363996e285A49513174b50554130893,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0x328881CF9363996e285A49513174b50554130893,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x76aefd2a7FB57e6917189047132Ed83DAb8942A1,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0x76aefd2a7FB57e6917189047132Ed83DAb8942A1,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xd48478E8C0Fc2614b31cd4c6b885E303498039c6,locked multisig,0x4200000000000000000000000000000000000042,OP,1500000000000000000000000,18,1500000.0
0xd48478E8C0Fc2614b31cd4c6b885E303498039c6,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xBFF50198c1eb18D40dA3b84D453Bb80D57205E1B,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0xBFF50198c1eb18D40dA3b84D453Bb80D57205E1B,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xCCC53Aee8f388ce4d52762Baa2CFA904F1487Dfe,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xCCC53Aee8f388ce4d52762Baa2CFA904F1487Dfe,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xE07352525Eb43a2ea6F36519A8694BC04871534B,locked multisig,0x4200000000000000000000000000000000000042,OP,3214000000000000000000,18,3214.0
0xE07352525Eb43a2ea6F36519A8694BC04871534B,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1795652665fAa2dfeF9865544ae8D3c65f9643A8,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x1795652665fAa2dfeF9865544ae8D3c65f9643A8,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xB4F63dE7C2778fa41A86c8e65Af64315d06ed8a4,locked multisig,0x4200000000000000000000000000000000000042,OP,500000000000000000000000,18,500000.0
0xB4F63dE7C2778fa41A86c8e65Af64315d06ed8a4,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x60C87A29aDD98B074b85051dC48629EE92b94484,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x60C87A29aDD98B074b85051dC48629EE92b94484,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xfE08958766541eFAa78b844fEa2266861c3C54F6,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xfE08958766541eFAa78b844fEa2266861c3C54F6,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x03D91633118fde348555295C1ad369ef554546AF,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x03D91633118fde348555295C1ad369ef554546AF,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3EEe61B92C36e97Be6319BF9096A1ac3c04a1466,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x3EEe61B92C36e97Be6319BF9096A1ac3c04a1466,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x94f60C14068BB5714A0c05Dde23bfF6c9052e6B8,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x94f60C14068BB5714A0c05Dde23bfF6c9052e6B8,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
